creative_name,creative_id,public_storage_url,video_public_storage_url,impressions,clicks,cost,from_date,last_date,emb_1_mean,emb_2_mean,emb_3_mean,emb_4_mean,emb_5_mean,emb_6_mean,emb_7_mean,emb_8_mean,emb_9_mean,emb_10_mean,emb_1_var,emb_2_var,emb_3_var,emb_4_var,emb_5_var,emb_6_var,emb_7_var,emb_8_var,emb_9_var,emb_10_var
iza-notebook|oferta|black-friday-fase-1|contrate-agora,120238322010300409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120238322010300409_120238322010300409_facebook_9.jpeg,,553,5.0,"R$ 9,15",05/11/2025,01/12/2025,0.18749888241291046,0.1966804713010788,-0.0333939865231514,0.20992231369018555,-0.22142989933490753,-0.009555029682815075,-0.17161107063293457,-0.14524400234222412,-0.11698491126298904,-0.1254023313522339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mion-teclando|comecar-o-ano|sazonalidade|contrate,120219490108470409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120219490108470409_120219490108470409_facebook_9.jpeg,,553,0.0,"R$ 9,12",28/02/2025,13/03/2025,0.18615712225437164,0.19503451883792877,-0.028498413041234016,0.20935799181461334,-0.22337470948696136,-0.012053358368575573,-0.16916602849960327,-0.14736175537109375,-0.11484663933515549,-0.12970978021621704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ampla,120212679569060670,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1489403321498685_120212679569060670_120212679569060670_facebook_9.jpeg,,550,1.0,"R$ 9,04",23/09/2024,24/09/2024,0.20017880201339722,0.1914951205253601,-0.04880531504750252,0.2134249061346054,-0.21425826847553253,0.006913344841450453,-0.16846811771392822,-0.1618066281080246,-0.09884011000394821,-0.10793215781450272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mion-binoculo|imperdivel|naked-1gb|contrate-agora,120217234280280409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120217234280280409_120217234280280409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120217234280280409_120217234280280409_facebook_9.mp4,548,2.0,"R$ 9,04",06/01/2025,14/03/2025,0.2013462609714932,0.1962353507677714,-0.056234552794032625,0.21391420496834648,-0.21164834002653757,0.011330772107208354,-0.17353085113896263,-0.1568912622001436,-0.1033220046096378,-0.10075042231215371,2.607895112232342e-05,1.324560179950751e-05,6.976088992384303e-05,2.585542270324306e-06,1.2091115134449383e-05,5.87398585716483e-05,1.8835745169391363e-05,6.932815451384959e-05,7.845760853600185e-05,7.6279970855555e-05
pessoas-curtindo|ferias-sem-sair-de-casa|ferias|contrate,120221999264430409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120221999264430409_120221999264430409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120221999264430409_120221999264430409_facebook_9.mp4,541,3.0,"R$ 9,03",26/03/2025,06/05/2025,0.20302863906730306,0.19661924188787286,-0.059644064036282626,0.2149569714611227,-0.21004718054424631,0.0142220726236701,-0.17392942742867903,-0.15826737636869603,-0.1020521961829879,-0.09712888666174628,6.8399356586811686e-06,5.636985624065681e-06,2.8326519855199462e-05,1.701886506823023e-06,4.972238843552506e-06,1.8451259636942e-05,8.489210074794723e-06,2.279329046336029e-05,2.343181053429481e-05,2.720514311396573e-05
type-tv-ufc|conteudo|700mb-paramount|contrate-agora,120240739470110409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120240739470110409_120240739470110409_facebook_9.jpeg,,529,5.0,"R$ 8,99",12/12/2025,18/12/2025,0.19224661588668823,0.19295178353786469,-0.03623869642615318,0.20926488935947418,-0.22028082609176636,-0.004726611543446779,-0.16943156719207764,-0.15225273370742798,-0.10763851553201675,-0.121379055082798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
familia-notebook|qualidade|pais-700mb-choice|contrate-agora,120232242594870409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120232242594870409_120232242594870409_facebook_9.jpeg,,526,0.0,"R$ 8,98",22/07/2025,18/08/2025,0.19514429569244385,0.19397133588790894,-0.04334437847137451,0.2116362303495407,-0.21713288128376007,0.0008818291244097054,-0.1704878956079483,-0.1542447954416275,-0.10643807053565979,-0.11427420377731323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-,120213323837790409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120213323837790409_120213323837790409_facebook_9.jpeg,,525,1.0,"R$ 8,97",19/07/2024,16/08/2024,0.20052023231983185,0.1890961080789566,-0.04674847796559334,0.2119760513305664,-0.21524839103221893,0.005407460033893585,-0.16735263168811798,-0.16287924349308014,-0.09682142734527588,-0.11032729595899582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
black-friday-empresas,120234832307840379,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/584486016365317_120234832307840379_120234832307840379_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/584486016365317_120234832307840379_120234832307840379_facebook_9.mp4,523,7.0,"R$ 8,91",05/11/2025,01/12/2025,0.18897635340690613,0.1939922743373447,-0.03238648776378897,0.20980871584680344,-0.2216892381509145,-0.008852071941105856,-0.16921053760581548,-0.14947163495752547,-0.11213546991348267,-0.12586360590325463,5.1557675082867e-06,1.0859724559539183e-05,4.3874970673115095e-06,7.832721332126477e-07,8.575898701145158e-07,4.138022835556089e-06,1.0077383169882732e-05,3.129978230108055e-05,3.02356170306063e-05,3.898093593917236e-06
iza-balancando-cabeca|oferta|black-friday-fase-2|contrate-agora,120239779965470409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120239779965470409_120239779965470409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120239779965470409_120239779965470409_facebook_9.mp4,522,7.0,"R$ 8,90",27/11/2025,01/12/2025,0.1998160955580798,0.1933083715763959,-0.05035237947648222,0.21214733042500236,-0.21420435092665932,0.007009257431755858,-0.17123696208000183,-0.15786090926690535,-0.1017753844911402,-0.10677035627039996,9.287240698054386e-06,6.298442675562934e-06,3.3313264434831777e-05,4.399137927270742e-06,6.5100116016143365e-06,2.3628333205223394e-05,1.0227392370138427e-05,3.1572684145393144e-05,2.7689704381598034e-05,3.398885726904532e-05
iza-apontando-lado-type|qualidade|generico|contrate-agora-e-aproveite,120242405697780409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120242405697780409_120242405697780409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120242405697780409_120242405697780409_facebook_9.mp4,521,9.0,"R$ 8,89",24/01/2026,03/02/2026,0.19881547152996062,0.19347620248794556,-0.04783777646720409,0.2122746479511261,-0.21506506383419036,0.005997385431546718,-0.17036685347557068,-0.15806042343378068,-0.10206827938556672,-0.10868508875370025,2.515640200376232e-05,7.021270404402457e-06,9.99658164765791e-05,6.485587965994102e-06,1.902325104106275e-05,7.626955722074132e-05,1.0654331813952921e-05,3.435929474739661e-05,3.829627542729455e-05,0.00010481453120231175
kv-hero,120237611748320379,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/584486016365317_120237611748320379_120237611748320379_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/584486016365317_120237611748320379_120237611748320379_facebook_9.mp4,520,16.0,"R$ 8,85",24/12/2025,18/01/2026,0.18926786184310912,0.1936884813838535,-0.03273063724239667,0.20972692800892723,-0.221509564254019,-0.008621873318528135,-0.16919056442048813,-0.14979524579313067,-0.1116646965344747,-0.12559083253145217,5.112571286953008e-06,1.9389088043548826e-06,1.1291232057491957e-05,2.1723942541367555e-07,1.9194387519493328e-06,8.917863261457124e-06,1.4890666660061362e-06,7.2137671588486744e-06,9.298050469133614e-06,1.2353172857814251e-05
yellowstone|assinatura|paramount|contrate-agora,120217977035630409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120217977035630409_120217977035630409_facebook_9.jpeg,,519,1.0,"R$ 8,79",22/01/2025,10/03/2025,0.20281058549880981,0.18815846741199493,-0.05016273260116577,0.21308277547359467,-0.21352119743824005,0.007385849952697754,-0.16707748174667358,-0.16527868807315826,-0.09482453018426895,-0.10699429363012314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iza-apontando-robo-bbb|conteudo|ferias|contrate-agora,120242671521340409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120242671521340409_120242671521340409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120242671521340409_120242671521340409_facebook_9.mp4,516,14.0,"R$ 8,76",04/02/2026,09/02/2026,0.19580364110423068,0.19172380923056134,-0.04030426872857645,0.21233120239248462,-0.21790042198171802,0.000817617542719852,-0.1670930996245029,-0.15945176546480141,-0.10181042128333859,-0.11601453625104007,1.280851726775481e-05,6.64415809173227e-06,3.8144894216236546e-05,2.4455522028397213e-06,6.722571586857232e-06,2.8391265898494445e-05,1.1527514514273558e-05,3.7081763895203975e-05,4.3240671400913564e-05,3.77526472164096e-05
carrinho-abandonado-regional,120216154584290409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120216154584290409_120216154584290409_facebook_9.jpeg,,507,5.0,"R$ 8,76",18/11/2024,19/11/2024,0.20794810354709625,0.18217945098876953,-0.053064748644828796,0.21447892487049103,-0.21155138313770294,0.01084260642528534,-0.1624450534582138,-0.17517198622226715,-0.08517426997423172,-0.10402960330247879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l06-empresas-bf,120234771148020379,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/584486016365317_120234771148020379_120234771148020379_facebook_9.jpeg,,506,9.0,"R$ 8,70",04/11/2025,30/11/2025,0.1994667798280716,0.19469879567623138,-0.0524422712624073,0.21241800487041473,-0.21326352655887604,0.00732967397198081,-0.1729438453912735,-0.1549026370048523,-0.10502532869577408,-0.10559607297182083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iza-torcendo-notebook|qualidade|home-office|contrate-agora,120228391235930409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120228391235930409_120228391235930409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120228391235930409_120228391235930409_facebook_9.mp4,506,1.0,"R$ 8,69",19/05/2025,07/02/2026,0.19548075017975827,0.19580422926182842,-0.04539507488701858,0.21241669736656488,-0.21614566036299163,0.002500280651314396,-0.1716411610444387,-0.15348803441898495,-0.1076770290440204,-0.1118183517280747,8.240867902984812e-06,8.797219888566032e-06,3.311835849853177e-05,2.3041340292458435e-06,5.2742312804405726e-06,2.2210171698174517e-05,1.109285951592189e-05,2.50164577020706e-05,2.6550896925771083e-05,3.358856986431126e-05
ampla,120210267958010670,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1489403321498685_120210267958010670_120210267958010670_facebook_9.jpeg,,505,3.0,"R$ 8,65",12/06/2024,17/06/2024,0.19074399769306183,0.18936432898044586,-0.029748035594820976,0.2108830064535141,-0.22196483612060547,-0.008331367745995522,-0.16410623490810394,-0.15776009857654572,-0.104461669921875,-0.1276138424873352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
type-robo-bbb|conteudo|700mb-globoplay|contrate-agora,120241935330820409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120241935330820409_120241935330820409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120241935330820409_120241935330820409_facebook_9.mp4,504,14.0,"R$ 8,63",09/01/2026,09/02/2026,0.20024311145146687,0.19121665259202322,-0.049200527369976044,0.21228110293547311,-0.21437241633733115,0.005220979799438889,-0.16989669501781463,-0.15965138177076976,-0.10070345997810363,-0.10835955838362375,4.952721589926373e-06,5.672541791983893e-06,2.045750822626258e-05,6.592106929264534e-07,3.744230399317495e-06,6.458546758292262e-06,8.83312603198405e-06,2.2726593345837726e-05,2.6519801749767723e-05,1.3946100912849916e-05
mion-elementos|imperdivel|naked-1gb|contratar-agora,120217233961930409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120217233961930409_120217233961930409_facebook_9.jpeg,,500,2.0,"R$ 8,62",06/01/2025,11/03/2025,0.19919736683368683,0.19702662527561188,-0.05465894937515259,0.21241700649261475,-0.21268261969089508,0.007942878641188145,-0.17515148222446442,-0.1526104211807251,-0.10730079561471939,-0.10341139882802963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iza-boca-aberta|oferta|black-friday-fase-2|contrate-agora,120239769217410409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120239769217410409_120239769217410409_facebook_9.jpeg,,499,5.0,"R$ 8,61",28/11/2025,02/12/2025,0.18723903596401215,0.19845087826251984,-0.035284560173749924,0.20962898433208466,-0.2209431678056717,-0.008931026794016361,-0.17344345152378082,-0.1429913192987442,-0.11888960748910904,-0.12376292794942856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pinguim|assinatura|max|contrate-agora,120217650607510409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120217650607510409_120217650607510409_facebook_9.jpeg,,496,1.0,"R$ 8,58",18/01/2025,13/03/2025,0.19025026261806488,0.18728101253509521,-0.026593074202537537,0.21031661331653595,-0.22308291494846344,-0.011334252543747425,-0.16261564195156097,-0.15859295427799225,-0.10393616557121277,-0.1311139613389969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iza-apontando-lado-type|qualidade|generico|contrate-agora-e-aproveite,120242183219220409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120242183219220409_120242183219220409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120242183219220409_120242183219220409_facebook_9.mp4,495,3.0,"R$ 8,52",16/01/2026,04/02/2026,0.1963178798556328,0.18941428303718566,-0.03844661582261324,0.21192270547151565,-0.21845374763011932,-0.00013501460787665565,-0.1652919167280197,-0.16186722338199616,-0.09928691685199738,-0.11787111908197404,2.524610135873795e-05,4.610465762773331e-06,7.29167476484065e-05,4.788410083089634e-06,1.3987178963506966e-05,6.316402310914511e-05,7.311997043611385e-06,3.731701942492053e-05,3.759324066688664e-05,8.117950642996696e-05
prime-video,120217279569680370,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/5006651156112143_120217279569680370_120217279569680370_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/5006651156112143_120217279569680370_120217279569680370_facebook_9.mp4,494,3.0,"R$ 8,48",11/10/2024,19/11/2024,0.1937988599141439,0.19616032309002346,-0.04396066607700454,0.21257552918460634,-0.21659557852480146,-0.00020469186872813024,-0.1720052104857233,-0.15120959613058302,-0.11101822555065155,-0.11402129588855638,1.8629355148390576e-06,3.468342554200667e-06,8.893423083471937e-06,1.9443894197947161e-07,1.3782283215322157e-06,1.3148801304274745e-06,4.003245369663567e-06,8.15713114174944e-06,8.854953387513495e-06,6.087168418118056e-06
kv-chip-gratis,120240078638240197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120240078638240197_120240078638240197_facebook_9.jpeg,,494,1.0,"R$ 8,44",16/10/2025,23/10/2025,0.1902991384267807,0.1894611120223999,-0.030367562547326088,0.21041929721832275,-0.22169525921344757,-0.010067933239042759,-0.16504815220832825,-0.15527580678462982,-0.1072014570236206,-0.1283351182937622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mion-apontando|chegou-na-cidade|novas-pracas-generico|consulte,120219192688630409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120219192688630409_120219192688630409_facebook_9.jpeg,,492,1.0,"R$ 8,43",14/02/2025,13/03/2025,0.20039641857147217,0.18486690521240234,-0.041919875890016556,0.21231676638126373,-0.21658273041248322,0.0016976307379081845,-0.16318462789058685,-0.16732414066791534,-0.09350983053445816,-0.11536139249801636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iza-controle-pipoca|qualidade|ferias|contrate-agora,120232349936990409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120232349936990409_120232349936990409_facebook_9.jpeg,,485,3.0,"R$ 8,38",22/07/2025,05/08/2025,0.20144669711589813,0.19422930479049683,-0.055575788021087646,0.21280254423618317,-0.2119690626859665,0.009206508286297321,-0.1731589436531067,-0.15652434527873993,-0.10333872586488724,-0.1024675965309143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contrate-facil,120209133350340409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120209133350340409_120209133350340409_facebook_9.jpeg,,476,0.0,"R$ 8,33",18/03/2024,20/03/2024,0.20052023231983185,0.1890961080789566,-0.04674847796559334,0.2119760513305664,-0.21524839103221893,0.005407460033893585,-0.16735263168811798,-0.16287924349308014,-0.09682142734527588,-0.11032729595899582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
home-office,120209133350350409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120209133350350409_120209133350350409_facebook_9.jpeg,,473,3.0,"R$ 8,32",18/03/2024,20/03/2024,0.19324295222759247,0.19036425650119781,-0.03582899644970894,0.21024172008037567,-0.21994231641292572,-0.005831921007484198,-0.16725492477416992,-0.15563061833381653,-0.10561361908912659,-0.12240263819694519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
