creative_name,creative_id,public_storage_url,video_public_storage_url,impressions,clicks,cost,from_date,last_date,filename,category
libertadores|conteudo|paramount-1gb|chame-no-whats,120240947844190409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120240947844190409_120240947844190409_facebook_9.jpeg,,5198,43.0,"R$ 86,92",15/12/2025,20/01/2026,707505037025219_120240947844190409_120240947844190409_facebook_9.jpeg,
yellowstone|assinatura|paramount|contratar-agora,120217977294680409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120217977294680409_120217977294680409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120217977294680409_120217977294680409_facebook_9.mp4,5174,8.0,"R$ 86,44",22/01/2025,13/03/2025,707505037025219_120217977294680409_120217977294680409_facebook_9.jpg,
iza-torcendo-notebook|qualidade|home-office|contrate-agora,120228392287850409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120228392287850409_120228392287850409_facebook_9.jpeg,,5171,21.0,"R$ 86,27",19/05/2025,09/02/2026,707505037025219_120228392287850409_120228392287850409_facebook_9.jpeg,
black-friday-99,120216187035090409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120216187035090409_120216187035090409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120216187035090409_120216187035090409_facebook_9.mp4,5164,44.0,"R$ 86,13",18/11/2024,02/12/2024,707505037025219_120216187035090409_120216187035090409_facebook_9.jpg,
flash-129,120215319798520409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120215319798520409_120215319798520409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120215319798520409_120215319798520409_facebook_9.mp4,5149,45.0,"R$ 86,03",14/10/2024,03/12/2024,707505037025219_120215319798520409_120215319798520409_facebook_9.jpg,
facebook,120203322021450197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120203322021450197_120203322021450197_facebook_9.jpeg,,5146,22.0,"R$ 86,01",20/11/2023,02/12/2023,1008236073176348_120203322021450197_120203322021450197_facebook_9.jpeg,
oferta,120217276849360370,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/5006651156112143_120217276849360370_120217276849360370_facebook_9.jpeg,,5139,22.0,"R$ 85,97",10/10/2024,17/11/2024,5006651156112143_120217276849360370_120217276849360370_facebook_9.jpeg,
giuliomirante-v1,120217923941540379,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/584486016365317_120217923941540379_120217923941540379_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/584486016365317_120217923941540379_120217923941540379_facebook_9.mp4,5124,30.0,"R$ 85,75",14/03/2025,17/04/2025,584486016365317_120217923941540379_120217923941540379_facebook_9.jpg,
mion-controle-pipoca|filmes-series-games|ferias|contrate,120221999264480409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120221999264480409_120221999264480409_facebook_9.jpeg,,5112,20.0,"R$ 85,51",26/03/2025,07/05/2025,707505037025219_120221999264480409_120221999264480409_facebook_9.jpeg,
mion-mostrando|olhou-clicou|contrate-facil|contratar-rapido,120222000315370409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120222000315370409_120222000315370409_facebook_9.jpeg,,5111,22.0,"R$ 85,48",26/03/2025,07/05/2025,707505037025219_120222000315370409_120222000315370409_facebook_9.jpeg,
libertadores|conteudo|paramount-600mb|chame-no-whats,120227457756350409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120227457756350409_120227457756350409_facebook_9.jpeg,,5088,32.0,"R$ 85,34",07/05/2025,22/05/2025,707505037025219_120227457756350409_120227457756350409_facebook_9.jpeg,
hooks-liz-perfil-pipoca-b-f,120216534755480409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120216534755480409_120216534755480409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120216534755480409_120216534755480409_facebook_9.mp4,5061,36.0,"R$ 85,16",28/11/2024,03/12/2024,707505037025219_120216534755480409_120216534755480409_facebook_9.jpg,
libertadores|conteudo|paramount-1gb|chame-no-whats,120227459184980409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120227459184980409_120227459184980409_facebook_9.jpeg,,5055,35.0,"R$ 84,77",07/05/2025,22/05/2025,707505037025219_120227459184980409_120227459184980409_facebook_9.jpeg,
flash-129,120215312241160409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120215312241160409_120215312241160409_facebook_9.jpeg,,5034,19.0,"R$ 84,47",14/10/2024,03/12/2024,707505037025219_120215312241160409_120215312241160409_facebook_9.jpeg,
flash-129,120215312606050409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120215312606050409_120215312606050409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120215312606050409_120215312606050409_facebook_9.mp4,5034,38.0,"R$ 84,09",14/10/2024,03/12/2024,707505037025219_120215312606050409_120215312606050409_facebook_9.jpg,
iza-apontando-portal|oferta|700mb-naked|chame-no-whats,120239844662900409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120239844662900409_120239844662900409_facebook_9.jpeg,,5030,69.0,"R$ 84,05",26/11/2025,02/12/2025,707505037025219_120239844662900409_120239844662900409_facebook_9.jpeg,
black-friday-129,120215838829420409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120215838829420409_120215838829420409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120215838829420409_120215838829420409_facebook_9.mp4,5004,21.0,"R$ 83,92",01/11/2024,03/12/2024,707505037025219_120215838829420409_120215838829420409_facebook_9.jpg,
libertadores|conteudo|paramount-1gb|contrate-agora,120227584939480409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120227584939480409_120227584939480409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120227584939480409_120227584939480409_facebook_9.mp4,4983,24.0,"R$ 83,82",07/05/2025,22/05/2025,707505037025219_120227584939480409_120227584939480409_facebook_9.jpg,
visitantes-do-site,120215864973390409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120215864973390409_120215864973390409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120215864973390409_120215864973390409_facebook_9.mp4,4975,39.0,"R$ 83,80",01/11/2024,02/12/2024,707505037025219_120215864973390409_120215864973390409_facebook_9.jpg,
step-1,120236518463530379,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/584486016365317_120236518463530379_120236518463530379_facebook_9.jpeg,,4973,68.0,"R$ 83,74",03/12/2025,10/02/2026,584486016365317_120236518463530379_120236518463530379_facebook_9.jpeg,
sem-supresas-bbb,120246151383210197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120246151383210197_120246151383210197_facebook_9.jpeg,,4946,27.0,"R$ 83,35",21/01/2026,10/02/2026,1008236073176348_120246151383210197_120246151383210197_facebook_9.jpeg,
libertadores-paramount,120214717448320409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120214717448320409_120214717448320409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120214717448320409_120214717448320409_facebook_9.mp4,4892,28.0,"R$ 83,28",25/10/2024,19/11/2024,707505037025219_120214717448320409_120214717448320409_facebook_9.jpg,
all-type|conteudo|hbo-max-600mb|contrate-agora,120232229603770409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120232229603770409_120232229603770409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120232229603770409_120232229603770409_facebook_9.mp4,4888,41.0,"R$ 83,18",15/07/2025,28/01/2026,707505037025219_120232229603770409_120232229603770409_facebook_9.jpg,
sara,120231655855640197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/1008236073176348_120231655855640197_120231655855640197_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/1008236073176348_120231655855640197_120231655855640197_facebook_9.mp4,4887,133.0,"R$ 83,09",01/07/2025,31/07/2025,1008236073176348_120231655855640197_120231655855640197_facebook_9.jpg,
mes-gamer,120213963409650409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120213963409650409_120213963409650409_facebook_9.jpeg,,4886,14.0,"R$ 82,80",24/08/2024,02/09/2024,707505037025219_120213963409650409_120213963409650409_facebook_9.jpeg,
iza-surpresa-apontando|qualidade|conversao-generica-500mb|contrate-agora,120225736260680409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120225736260680409_120225736260680409_facebook_9.jpeg,,4886,66.0,"R$ 82,47",05/05/2025,02/07/2025,707505037025219_120225736260680409_120225736260680409_facebook_9.jpeg,
whatsapp,120217713671720370,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/5006651156112143_120217713671720370_120217713671720370_facebook_9.jpeg,,4881,46.0,"R$ 82,47",30/10/2024,07/01/2025,5006651156112143_120217713671720370_120217713671720370_facebook_9.jpeg,
robo-bbb|conteudo|ferias|contrate-agora,120242671406410409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120242671406410409_120242671406410409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120242671406410409_120242671406410409_facebook_9.mp4,4871,13.0,"R$ 82,22",04/02/2026,10/02/2026,707505037025219_120242671406410409_120242671406410409_facebook_9.jpg,
libertadores|conteudo|paramount-1gb|contrate-agora,120240346696480409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120240346696480409_120240346696480409_facebook_9.jpeg,,4806,34.0,"R$ 82,03",05/12/2025,21/01/2026,707505037025219_120240346696480409_120240346696480409_facebook_9.jpeg,
1gb,23858896868130408,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_23858896868130408_23858896868130408_facebook_9.jpeg,,4787,27.0,"R$ 81,54",22/08/2023,30/08/2023,707505037025219_23858896868130408_23858896868130408_facebook_9.jpeg,
flash-bundle-kv2,120225009535720197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120225009535720197_120225009535720197_facebook_9.jpeg,,4774,18.0,"R$ 81,48",03/04/2025,14/04/2025,1008236073176348_120225009535720197_120225009535720197_facebook_9.jpeg,
mes-gamer-sem-oferta,120213918992720409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120213918992720409_120213918992720409_facebook_9.jpeg,,4755,16.0,"R$ 81,43",24/08/2024,02/09/2024,707505037025219_120213918992720409_120213918992720409_facebook_9.jpeg,
black-friday-129,120215868429520409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120215868429520409_120215868429520409_facebook_9.jpeg,,4754,33.0,"R$ 81,26",31/10/2024,03/11/2024,707505037025219_120215868429520409_120215868429520409_facebook_9.jpeg,
humanizada,120217923479970379,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/584486016365317_120217923479970379_120217923479970379_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/584486016365317_120217923479970379_120217923479970379_facebook_9.mp4,4753,59.0,"R$ 81,10",14/03/2025,22/08/2025,584486016365317_120217923479970379_120217923479970379_facebook_9.jpg,
clientes,120216178028220409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120216178028220409_120216178028220409_facebook_9.jpeg,,4749,34.0,"R$ 81,03",18/11/2024,04/12/2024,707505037025219_120216178028220409_120216178028220409_facebook_9.jpeg,
-,120209133350150409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120209133350150409_120209133350150409_facebook_9.jpeg,,4720,8.0,"R$ 80,55",18/03/2024,20/03/2024,707505037025219_120209133350150409_120209133350150409_facebook_9.jpeg,
step-3-v2,120228980756840379,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/584486016365317_120228980756840379_120228980756840379_facebook_9.jpeg,,4705,67.0,"R$ 80,31",24/07/2025,01/09/2025,584486016365317_120228980756840379_120228980756840379_facebook_9.jpeg,
movel-sem-fibra,120217047782960409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120217047782960409_120217047782960409_facebook_9.jpeg,,4702,13.0,"R$ 80,12",19/12/2024,06/01/2025,707505037025219_120217047782960409_120217047782960409_facebook_9.jpeg,
meta,23856421556430408,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_23856421556430408_23856421556430408_facebook_9.jpeg,,4690,11.0,"R$ 79,83",22/06/2023,04/08/2023,707505037025219_23856421556430408_23856421556430408_facebook_9.jpeg,
libertadores|conteudo|paramount-600mb|chame-no-whats,120229223049230409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120229223049230409_120229223049230409_facebook_9.jpeg,,4676,18.0,"R$ 79,62",30/05/2025,31/05/2025,707505037025219_120229223049230409_120229223049230409_facebook_9.jpeg,
mes-gamer,120213914889240409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120213914889240409_120213914889240409_facebook_9.jpeg,,4629,15.0,"R$ 79,49",16/08/2024,24/08/2024,707505037025219_120213914889240409_120213914889240409_facebook_9.jpeg,
iza-sorrindo-celular|oferta|1gb-foco-wpp|contrate-agora,120234635570370409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120234635570370409_120234635570370409_facebook_9.jpeg,,4615,48.0,"R$ 79,48",26/08/2025,23/09/2025,707505037025219_120234635570370409_120234635570370409_facebook_9.jpeg,
step-3-v2,120231285812030379,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/584486016365317_120231285812030379_120231285812030379_facebook_9.jpeg,,4597,79.0,"R$ 79,39",01/09/2025,02/11/2025,584486016365317_120231285812030379_120231285812030379_facebook_9.jpeg,
meta,23855841479470408,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_23855841479470408_23855841479470408_facebook_9.jpeg,,4571,45.0,"R$ 79,34",08/06/2023,14/06/2023,707505037025219_23855841479470408_23855841479470408_facebook_9.jpeg,
frame-3,120237612065670379,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/584486016365317_120237612065670379_120237612065670379_facebook_9.jpeg,,4536,80.0,"R$ 79,28",24/12/2025,02/02/2026,584486016365317_120237612065670379_120237612065670379_facebook_9.jpeg,
