creative_name,creative_id,public_storage_url,video_public_storage_url,impressions,clicks,cost,from_date,last_date,parsed_cost,CTR,CPC,CPM,engajamentoneural,engajamentoneural_5sec,engajamentoneural_peak,cognitivedemand,cognitivedemand_5sec,cognitivedemand_peak,focus,focus_5sec,focus_peak,embedding_mean,fluency_index,peak_score
dia-2-manda-bem,120246328455370197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/1008236073176348_120246328455370197_120246328455370197_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/1008236073176348_120246328455370197_120246328455370197_facebook_9.mp4,813343,14.0,"R$ 6.204,32",25/01/2026,26/01/2026,6204.32,0.0017212910174428254,443.1657142857143,7.628171632386336,43.156712762103965,50.21185290595435,70.10028933329099,51.146523462276946,46.608219677967746,71.13816505841388,34.19354156376653,24.164945146636203,68.31355629036513,-0.01921073111264778,1.26213053075015,70.10028933329099
meta,23855483487930408,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_23855483487930408_23855483487930408_facebook_9.jpeg,,813007,4819.0,"R$ 6.200,07",25/05/2023,25/07/2023,6200.07,0.5927378239055753,1.2865885038389706,7.626096700274413,66.53492941240286,66.53492941240286,66.53492941240286,83.15919509411344,83.15919509411344,83.15919509411344,11.307415991857962,11.307415991857962,11.307415991857962,,5.884185163109955,66.53492941240286
mion-venha|oferta-imperdivel|mes-do-consumidor|contrate,120220808408680409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120220808408680409_120220808408680409_facebook_9.jpeg,,812976,3121.0,"R$ 6.197,48",10/03/2025,17/03/2025,6197.48,0.38389817165574386,1.9857353412367829,7.623201668929955,82.62508341039833,82.62508341039833,82.62508341039833,92.81675233080695,92.81675233080695,92.81675233080695,7.973065107686561,7.973065107686561,7.973065107686561,,10.363026300982078,82.62508341039833
c6,120218428551130197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120218428551130197_120218428551130197_facebook_9.jpeg,,810684,4690.0,"R$ 6.178,63",20/12/2024,16/01/2025,6178.63,0.5785238144579146,1.317405117270789,7.621502336298731,72.30464889349439,72.30464889349439,72.30464889349439,57.56371004198647,57.56371004198647,57.56371004198647,15.448196907779032,15.448196907779032,15.448196907779032,,4.680458782674174,72.30464889349439
flash-oferta-limitada-kv6,120225032418140197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120225032418140197_120225032418140197_facebook_9.jpeg,,807099,3971.0,"R$ 6.175,46",03/04/2025,13/04/2025,6175.46,0.4920090348272021,1.5551397632838075,7.651428139546697,71.1783914545413,71.1783914545413,71.1783914545413,69.02614727619599,69.02614727619599,69.02614727619599,8.780631476134548,8.780631476134548,8.780631476134548,,8.106295275915143,71.1783914545413
kv-chip-gratis-bbb,120246549553470197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120246549553470197_120246549553470197_facebook_9.jpeg,,805992,6083.0,"R$ 6.156,31",02/02/2026,10/02/2026,6156.31,0.7547221312370347,1.0120516192668092,7.638177550149381,79.24411720302997,79.24411720302997,79.24411720302997,82.61990186781577,82.61990186781577,82.61990186781577,8.127548074611912,8.127548074611912,8.127548074611912,,9.750064407562899,79.24411720302997
kv-ultimos-dias,120245555255060197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120245555255060197_120245555255060197_facebook_9.jpeg,,805371,5191.0,"R$ 6.154,17",10/01/2026,10/02/2026,6154.17,0.6445476680933384,1.1855461375457523,7.641409983721788,85.24395835107224,85.24395835107224,85.24395835107224,83.81331180137857,83.81331180137857,83.81331180137857,8.674392057087266,8.674392057087266,8.674392057087266,,9.827081574140415,85.24395835107224
all-type|oferta-imperdivel|mes-do-consumidor|contrate,120221566458280409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120221566458280409_120221566458280409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120221566458280409_120221566458280409_facebook_9.mp4,804903,2795.0,"R$ 6.144,49",18/03/2025,09/04/2025,6144.49,0.34724681110643146,2.198386404293381,7.633826684706108,80.41544629100193,80.67986612092697,88.00108354972636,68.10047174345152,68.5816622223933,88.22448537546643,10.526892976654437,10.366441566442024,15.824028246442273,-0.020443432032188867,7.639048527361284,88.00108354972636
ampla,120207012915060670,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1489403321498685_120207012915060670_120207012915060670_facebook_9.jpeg,,804836,7751.0,"R$ 6.119,74",06/03/2024,01/04/2024,6119.74,0.9630533425443196,0.7895419945813443,7.603710569606727,69.92622131472011,69.92622131472011,69.92622131472011,47.74798855819274,47.74798855819274,47.74798855819274,28.90414207569051,28.90414207569051,28.90414207569051,,2.419245696053049,69.92622131472011
conteudo,120226001782840409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120226001782840409_120226001782840409_facebook_9.jpeg,,804014,474.0,"R$ 6.118,59",25/04/2025,08/05/2025,6118.59,0.058954197314972125,12.908417721518987,7.6100540537851336,90.23031701801723,90.23031701801723,90.23031701801723,86.39977816893465,86.39977816893465,86.39977816893465,8.158780107505192,8.158780107505192,8.158780107505192,,11.059290216072268,90.23031701801723
,120218325194270348,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/557249762645654_120218325194270348_120218325194270348_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/557249762645654_120218325194270348_120218325194270348_facebook_9.mp4,803055,4.0,"R$ 6.115,00",14/11/2024,25/11/2024,6115.0,0.0004980978886875743,1528.75,7.614671473311293,69.52639629231179,74.32828615163298,82.91262827628545,57.34713698590538,66.94921040135588,81.08043730905152,44.54494217334488,33.765458214245925,65.545819276256,-0.01923643412137472,1.5608146043102396,82.91262827628545
alysson-blade-v3,120222999464710197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/1008236073176348_120222999464710197_120222999464710197_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/1008236073176348_120222999464710197_120222999464710197_facebook_9.mp4,801192,2781.0,"R$ 6.110,87",18/03/2025,17/04/2025,6110.87,0.34710780936404756,2.197364257461345,7.627222937822644,42.803406524631775,27.498467936321976,68.83033320303622,81.43164858746444,75.3916685700447,97.92516563059262,23.446519332280683,19.540657860346514,55.51170540796707,-0.016210021697406773,1.8255761513266888,68.83033320303622
controle-2,120217400664520197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120217400664520197_120217400664520197_facebook_9.jpeg,,799722,15429.0,"R$ 6.107,93",15/11/2024,11/12/2024,6107.93,1.9292954301619814,0.39587335536975826,7.6375665543776465,81.78228891452778,81.78228891452778,81.78228891452778,49.30954633168443,49.30954633168443,49.30954633168443,10.64369137852983,10.64369137852983,10.64369137852983,,7.683639632721485,81.78228891452778
flash-sale-mar,120222634293840197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120222634293840197_120222634293840197_facebook_9.jpeg,,799045,3319.0,"R$ 6.107,82",11/03/2025,21/03/2025,6107.82,0.41537084895093523,1.8402591141910214,7.643899905512205,85.23879479566655,85.23879479566655,85.23879479566655,90.07237107141978,90.07237107141978,90.07237107141978,14.023188010855293,14.023188010855293,14.023188010855293,,6.078417741364057,85.23879479566655
facebook,120205303018520197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120205303018520197_120205303018520197_facebook_9.jpeg,,798258,2191.0,"R$ 6.105,27",15/12/2023,20/02/2024,6105.27,0.27447266422635286,2.786522136010954,7.648241545966343,74.65923827464648,74.65923827464648,74.65923827464648,71.60081987635716,71.60081987635716,71.60081987635716,7.932625415742134,7.932625415742134,7.932625415742134,,9.411668188250355,74.65923827464648
meta,23860546669860408,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_23860546669860408_23860546669860408_facebook_9.jpeg,,797589,3995.0,"R$ 6.080,67",22/09/2023,01/12/2023,6080.67,0.5008845407847902,1.522070087609512,7.623813768745557,56.892188461752,56.892188461752,56.892188461752,70.68906273782993,70.68906273782993,70.68906273782993,10.213813388426685,10.213813388426685,10.213813388426685,,5.570122176523881,56.892188461752
oferta-129,120216645459640409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120216645459640409_120216645459640409_facebook_9.jpeg,,797545,2574.0,"R$ 6.080,55",03/12/2024,06/01/2025,6080.55,0.32274040963205836,2.3622960372960375,7.624083907491114,78.90791437097796,78.90791437097796,78.90791437097796,79.88154715866087,79.88154715866087,79.88154715866087,13.481453582548353,13.481453582548353,13.481453582548353,,5.853071694963495,78.90791437097796
pre-pago,120242321401280370,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/5006651156112143_120242321401280370_120242321401280370_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/5006651156112143_120242321401280370_120242321401280370_facebook_9.mp4,795417,2302.0,"R$ 6.069,57",01/11/2025,01/12/2025,6069.57,0.28940794576932605,2.636650738488271,7.630676739370669,62.70583547717654,71.94385966535565,79.42110642493734,62.225373340924655,74.08870732067246,86.82824959327705,52.95522625923337,47.049123123964456,77.26887547576223,-0.02113887929200852,1.1841293089790743,79.42110642493734
facebook,120215508849940197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120215508849940197_120215508849940197_facebook_9.jpeg,,795168,3933.0,"R$ 6.066,54",02/09/2024,12/10/2024,6066.54,0.4946124592538935,1.5424713958810068,7.629255704454907,72.70366578987414,72.70366578987414,72.70366578987414,34.50826271397735,34.50826271397735,34.50826271397735,43.750403632020884,43.750403632020884,43.750403632020884,,1.6617827437976453,72.70366578987414
facebook,120215508695610197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120215508695610197_120215508695610197_facebook_9.jpeg,,794880,3882.0,"R$ 6.051,11",02/09/2024,08/10/2024,6051.11,0.4883756038647343,1.5587609479649664,7.612608192431562,86.14651335908306,86.14651335908306,86.14651335908306,66.14470736393798,66.14470736393798,66.14470736393798,7.892614278328236,7.892614278328236,7.892614278328236,,10.91482623135741,86.14651335908306
fernande-bande,120246332785260197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/1008236073176348_120246332785260197_120246332785260197_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/1008236073176348_120246332785260197_120246332785260197_facebook_9.mp4,794723,19.0,"R$ 6.048,03",26/01/2026,26/01/2026,6048.03,0.0023907701173868125,318.3173684210526,7.610236522662613,45.26987303564056,55.151975526749915,75.98651095428161,58.61593601848557,62.27580652481216,84.97958853736978,31.136919353734893,33.89047419960675,66.82922037753,-0.01705675414926003,1.4538969806661495,75.98651095428161
pix-novo,120222465534260370,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/5006651156112143_120222465534260370_120222465534260370_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/5006651156112143_120222465534260370_120222465534260370_facebook_9.mp4,794439,6391.0,"R$ 6.029,09",01/03/2025,31/03/2025,6029.09,0.8044670515923816,0.9433719292755438,7.589116344993133,72.35893770012444,69.11149080327034,80.72035987874087,50.802573571380904,49.44607839958419,61.22903753217067,35.13433531071163,22.175360777073358,81.48509766506969,-0.019610941326278004,2.059493571180893,80.72035987874087
oferta-naked,120241008941500409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120241008941500409_120241008941500409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120241008941500409_120241008941500409_facebook_9.mp4,791589,6064.0,"R$ 6.028,41",01/01/2026,14/01/2026,6028.41,0.766054101307623,0.9941309366754617,7.615580812770263,80.1164942262096,83.36477935830732,89.80887255837528,73.72951236137136,78.38914229257372,83.91993483233587,18.15498142860013,19.738101727761116,67.89007633354015,-0.02259681955523168,4.412920748021229,89.80887255837528
brandlovers-ugc-f1,120234600898080080,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/1293690292045551_120234600898080080_120234600898080080_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/1293690292045551_120234600898080080_120234600898080080_facebook_9.mp4,790630,809.0,"R$ 6.012,73",11/11/2025,17/11/2025,6012.73,0.10232346356702882,7.432299134734239,7.604985897322388,80.181982597758,89.63107224614478,95.01426493705057,84.37861767608908,82.16954998206997,90.63064849523501,48.918302789200226,44.275432655565446,67.90130589448844,-0.020956842853458106,1.639099846600972,95.01426493705057
ampla,120206290097560670,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1489403321498685_120206290097560670_120206290097560670_facebook_9.jpeg,,790591,7468.0,"R$ 6.000,00",20/02/2024,19/04/2024,6000.0,0.9446097919151621,0.8034279592929834,7.589259174465684,94.39931457826363,94.39931457826363,94.39931457826363,82.50281924696485,82.50281924696485,82.50281924696485,9.918965292892,9.918965292892,9.918965292892,,9.51705261494471,94.39931457826363
meta,23855240771190408,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_23855240771190408_23855240771190408_facebook_9.jpeg,,790473,1434.0,"R$ 6.000,00",18/05/2023,21/06/2023,6000.0,0.18141037075270122,4.184100418410042,7.59039208170298,92.12386417052696,92.12386417052696,92.12386417052696,89.45179405036507,89.45179405036507,89.45179405036507,8.187450902701855,8.187450902701855,8.187450902701855,,11.251837142635704,92.12386417052696
1gb-a,120207897230060409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120207897230060409_120207897230060409_facebook_9.jpeg,,788596,1331.0,"R$ 6.000,00",19/02/2024,01/04/2024,6000.0,0.1687809727667906,4.507888805409467,7.608458577015354,77.17756172702263,77.17756172702263,77.17756172702263,65.5372946094341,65.5372946094341,65.5372946094341,23.363418363049394,23.363418363049394,23.363418363049394,,3.3033505854213288,77.17756172702263
facebook,120208753089470197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120208753089470197_120208753089470197_facebook_9.jpeg,,787321,5781.0,"R$ 5.999,94",19/02/2024,09/04/2024,5999.94,0.7342621370444837,1.037872340425532,7.6207036266021095,77.6405998012008,77.6405998012008,77.6405998012008,42.67235780372914,42.67235780372914,42.67235780372914,58.10331902948217,58.10331902948217,58.10331902948217,,1.3362506840926804,77.6405998012008
facebook,120213590331540197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120213590331540197_120213590331540197_facebook_9.jpeg,,786246,2990.0,"R$ 5.993,13",04/06/2024,06/09/2024,5993.13,0.38028810321451556,2.004391304347826,7.622461672301036,67.16399287920046,67.16399287920046,67.16399287920046,46.019510808987455,46.019510808987455,46.019510808987455,34.507592843958,34.507592843958,34.507592843958,,1.9463540439610911,67.16399287920046
